     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
170.00, 169.57, 8.50, 8.45,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06,     T,     T
170.00, 169.55, 8.70, 8.65,  0.09,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06,  0.02,     T
190.00, 187.87, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     0
190.00, 187.36, 8.10, 8.15,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,     T
190.00, 186.62, 8.30, 8.30,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04,     T,     T
190.00, 186.45, 8.50, 8.46,  0.13,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.12,     0,  0.02
190.00, 186.43, 8.70, 8.65,  0.16,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.12,  0.03,     T
190.00, 184.22, 8.90, 8.96,  0.60,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.31,  0.29,     T
190.00, 184.22, 9.10, 9.20,  0.21,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.19,  0.02,     0
210.00, 208.82, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
210.00, 208.39, 8.10, 8.15,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01,     0
210.00, 208.83, 8.30, 8.30,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01,     T
210.00, 208.85, 8.50, 8.46,  0.04,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04,     0,     T
210.00, 208.84, 8.70, 8.65,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04,     T,     T
230.00, 229.04, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
230.00, 228.91, 8.10, 8.16,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
230.00, 229.33, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     0
230.00, 229.37, 8.50, 8.46,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     T,     T
230.00, 229.33, 8.70, 8.65,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,     0,     T
250.00, 248.63, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
250.00, 249.44, 8.10, 8.16,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
250.00, 249.70, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     0
250.00, 249.81, 8.50, 8.46,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01,  0.01,     0
250.00, 249.73, 8.70, 8.65,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     T,     T
270.00, 268.07, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
270.00, 269.82, 8.10, 8.17,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
270.00, 270.03, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     0
270.00, 270.14, 8.50, 8.46,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     0
270.00, 270.13, 8.70, 8.65,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     T
290.00, 282.90, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
290.00, 289.37, 8.10, 8.17,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
290.00, 289.66, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
290.00, 289.77, 8.50, 8.46,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01,     0
290.00, 289.79, 8.70, 8.65,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01,     0
310.00, 308.71, 8.10, 8.18,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
310.00, 309.30, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
310.00, 309.47, 8.50, 8.46,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01,     0
310.00, 308.67, 8.70, 8.64,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     0
330.00, 328.67, 8.10, 8.20,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
330.00, 329.28, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
330.00, 329.49, 8.50, 8.46,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
330.00, 329.26, 8.70, 8.62,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     0
350.00, 347.10, 8.10, 8.20,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
350.00, 348.69, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
350.00, 349.01, 8.50, 8.46,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
350.00, 348.85, 8.70, 8.61,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     0
370.00, 361.07, 8.10, 8.20,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
370.00, 367.94, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
370.00, 368.56, 8.50, 8.46,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
370.00, 368.61, 8.70, 8.60,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
390.00, 386.57, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
390.00, 388.65, 8.50, 8.47,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
390.00, 388.40, 8.70, 8.60,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
410.00, 400.84, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
410.00, 408.84, 8.50, 8.47,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
410.00, 407.16, 8.70, 8.60,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
430.00, 428.56, 8.50, 8.48,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
450.00, 446.05, 8.50, 8.50,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
470.00, 464.64, 8.50, 8.50,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
